job_title,required_skills,job_type_1,job_type_2,linkedin_url,company,company_linkedin_url,location,posted_date,applicant_count,job_description,benefits
Senior IT Consultant - Helsinki,"Analytical Skills, Computer Science, and EnglishBusiness Case Preparation, Custom Software, IT Consulting, IT architectures, Information Technology, Project Teams, and Resiliency",Full-time,,https://www.linkedin.com/jobs/view/3622525757/?eBP=CwEAAAGLdei9otBHkNNhuPdiUIjDcbny7ost2UJj62ABpJMiUHw196hAc9JBqkuhqYwN-sVL-_M6ouzhA-5nYoORsqQI3YN6NvARRqJTMhwisGYepcCIX2E4IYhDVjclq39_Kfzk53xLA36KJOsf_l23XlhG9q75EU7hUoxBWUyElaJ_WLkGh8FquGlsB6tE1n9IqcTa48g4N4e9-EmY2qCcaF4LG1d5Qv-UwQkgRB-50VrNN9iz0Zp1BQjGAyC4ZVQM9Kk65wwaaWEZVMcVKN-x0Mkjf4-3UxoBuzKczdJUAKObDzLvHXkBy2Dad6wAbahlltwPl39W6bSTqwb91kElEuz37w72iUYLyvUn4xv6AP1_gATmIvC2P0PhwTslGpCgsAUDcuw&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=7Uzp2OxVI5k9E5u0DEyebQ%3D%3D&trk=flagship3_search_srp_jobs,Boston Consulting Group (BCG),https://www.linkedin.com/company/boston-consulting-group/life,"Boston Consulting Group (BCG) · Helsinki, Uusimaa, Finland Reposted  2 weeks ago  · Over 50 applicants",Reposted  2 weeks ago,0,"About the job
For our Helsinki office, we are looking for Senior IT Consultants to collaborate with colleagues from BCG Platinion and/or The Boston Consulting Group on national and international client projects, independently structuring project modules and supporting younger project members. Together with our clients, you will develop superior IT strategies, concepts, and solutions actively and on site, applying your sound technical know-how, your understanding of business contexts, and your analytical and conceptual skills.






We guarantee constant new development incentives in an open and rewarding work environment. You'll face challenges every day together with a dedicated team of talented colleagues. Individual training offers and a culture of open feedback will provide the framework you need to explore and perfect your own strengths. Our modern structures enable you to stay focused. This includes easy travel booking, our excellent back-office support and comprehensive Knowledge Center. With our regular office Fridays and legendary events, we cultivate a strong and close team network from which you will also profit beyond your case work.
See more",
"Information Security Expert, Compliance","Data Privacy, ISO 27001, ISO Standards, Information Security, Information Security Management System (ISMS), SOC 2, Security Audits, Security Compliance, Security Evaluations, and Vulnerability",Full-time,,https://www.linkedin.com/jobs/view/3745398359/?eBP=CwEAAAGLdei9ouN8u147eKMQynnEpPemsiuYIw1jj6zm4xmMp6zlpgrZYRjM1ffk2Qgts-DhAE4QtXslelTdg5BOmffQN4OrW1wB5ehmbFboXGbPRS4-0CmicwM6rjkxsbG80XoMFH3OR5j3zZQPd7wUNlHtzH3y-a6_qvNsrtGbv3Ar2BGZHF7DFJd4lh495R258XmyDPRuxBrHvP-GBT7TgH1RRjPY9a2iQ2ShIman7vxp6wDWsPpIE10A2ZxHPEYGifeRDQCo2Ws_PxwXUGOCDooc1JXAxiDqjMJy-OcNtfZhWdE-j9-Jb8nMayUJ2XDhG-ZR9-oYeEjIPxKDr0Ef3LkP-uDKtCWsnjKxQJ_cmCNQ1jmwxqi0q6LR8Myf2V1gdduhL3w&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=3y%2BlD7vMsWsb9B0dwAo8qA%3D%3D&trk=flagship3_search_srp_jobs,RELEX Solutions,https://www.linkedin.com/company/relexsolutions/life,RELEX Solutions · Finland  3 days ago  · 22 applicants,3 days ago,0,"About the job
RELEX Solutions create cutting-edge optimisation software to help retailers and consumer brands drive profitable growth. With growth comes opportunities, and we embrace both. Within our platforms, our teams are driving change, working with international colleagues and the latest tech stack to develop solutions that transform into a pioneering end product; it’s tangible and impactful – for our customers and the world.



Our Technology team enjoy a challenge. They’re hungry to learn, and don’t hesitate to ask what, why, and how. They get to work with various technologies to create high quality scalable applications (just imagine, thousands of stores, millions of products, and billions of rows of raw data!). Their expertise positively impacts the environment and business processes around the world; alongside international colleagues, they drive change and develop solutions that become our pioneering end product. From functional programming, machine learning and interesting algorithms, to building big data pipelines, they’re behind it all. They can work in a flexible way, remote or in-office – after all, they contribute to all our achievements, so we reward them with genuine work-life balance and access to every opportunity.

We are now looking for anto join our Information Security team in Helsinki.



Our customers give us access to some highly confidential business data. As Information Security Expert your job is to continuously develop security compliance at RELEX to prove to our customers that their data is safe with us, and to ensure that we comply with industry best practices for security. You will join our very experienced information security team that is responsible for information and software security. Together with our security owners and product owners you will develop our security controls and work with our external auditors to maintain our ISO 27001 certification and ISAE 3000 SOC 2 Type II attestation. RELEX is a SaaS company with a “Cloud first” approach, so you will have the opportunity to work with modern technologies and SaaS providers.

To succeed in your role, you need to have good communications skills and be good at planning and working across multiple functions. Our team is in the rare position of being able to communicate with and influence any other team, and we are working closely with all departments. At RELEX, our unique approach to security compliance is focused on awareness and cooperation. We want the teams to own their own security controls and to be able to improve security on their own. In audits the evidence is presented by the teams, not by the security team. This is also reflected in our highly collaborative approach in internal audits – or ‘awareness sessions’, as we prefer to call them.



Your job is to maintain and develop our security certifications in close cooperation with our security owners and their teams. As we add new components and services to our offering, you help to ensure that the security controls are implemented consistently and work as expected, and that we have the evidence for this to show our customers. You maintain an open and honest culture around security, helping teams develop their security operations with transparency and auditability in mind. As part of your job, you improve visibility into our security operations, evaluating tooling and services and help deploy them.











: ISO 27001, SOC 2, ISAE 3000, ISAE 3402



RELEXians can be found around the world, but here we’re based in Helsinki. We’re passionate about using our technology to improve sustainability and change the world. Our office provides a great space for you to socialise, exercise and even take time out in our relaxing areas. We make sure our unique approach to flexibility and work-life balance comes across loud and clear; we’re conveniently located, there’s plenty of public transport and you can even bring your pet to the office!

Across RELEX, our people are supported and rewarded. In Finland, we go even further. As well as:



We also offer a range of benefits to support you, your family, and your life situation. We value your work-life balance and provide flexible hours with RELEX specific parental leave agreements. As we’re a diverse team of smart, motivated and fun people, we also have an office gym, host monthly sports and culture events (think kayaking, brewing club and more), offer a mobile phone package and bike leasing.

We’re on a journey with our pioneering technology and exciting growth, which is why we celebrate diversity and are committed to creating an inclusive environment for everyone. We can’t wait to see what challenges you’ll overcome and what problems you’ll solve. Join us and work with the best.

Being part of RELEX means being heard, feeling valued and knowing that you can be yourself because you belong. We believe in actions, not words, regarding diverse hiring and employment practices. We take DE&I seriously. We champion and benefit from global diversity. We’re creating and evolving our culture to welcome everyone and value every idea.



You can apply by sending your cover letter and resume through the application form as soon as possible, but no later than. Please note that we will fill this position as soon as we’ve found the right person, so we recommend that you act quickly. Currently we are hiring only candidates already located in a country where RELEX currently operates.

If you have questions, our Head of Talent Acquisition Hanna Väisänen is happy to answer them by email hanna.vaisanen[at]relexsolutions.com.
See more",
Senior Information Security and Risk Advisor,"CybersecurityContract Negotiation, Data Privacy, General Data Protection Regulation (GDPR), Information Security, Information Technology, Negotiation, Quantitative Risk, Security Awareness, and Security Controls",On-site,Contract,https://www.linkedin.com/jobs/view/3723317697/?eBP=CwEAAAGLdei9ozRn2t65yYc74LJiU-Gj389BiU3tWu7oJ0qy3gvXKYUoHoFhNHQq1clitrksutofLWRAt6RvOlnWxDyc117VNU8knD_LQQy9l3xM3y_D0VcFRJYpJG-I0YoALUZbIKU5o75WjwTFFXpKuW7kTdPfvOf9vota-PXVtHkKrezTOMJ07YM0vcowdFZLL2l5-JB9p2jihOKqFw5j3HJHvoTjLm6kDwtq3m9fthTlgavBLKxkGem1LleOLLgCJAJcpzDOUERUv4Vx320pKEYsQh_WLKBRHkxewLIiSA88rrCB67mrrpIdPCyJQitLtZQPyOKMKy9iEmdlEO0o0OzI7JahnXbCRDgLJUdEKDsWtQVf_9nnJyXK5qR73TnO-vG-bC4&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=IErOB7sOTHAwbpn%2BPftIfA%3D%3D&trk=flagship3_search_srp_jobs,Nordea,https://www.linkedin.com/company/nordea/life,"Nordea · Helsinki, Uusimaa, Finland Reposted  1 week ago  · 25 applicants",Reposted  1 week ago,0,"About the job
Job ID:19610 
 We are looking for a Senior Information Security and Risk Advisor to consult on security topics and support large security initiatives throughout the bank. This is an opportunity for you to work in a fast-paced and complex environment as an internal advisor and gain experience in a wide range of banking and security topics. 
See more",
"Software Development Engineer II, C++, Logistics API","Back-End Web Development and C++Communication, Design Documents, Knowledge Acquisition, Knowledge Sharing, Oral Communication, Reliability, Specifications, and Written Communication",Remote,Full-time,https://www.linkedin.com/jobs/view/3737836799/?eBP=CwEAAAGLdei9o9aH1aErWcuarMT5e9BIhvZt-ivHvnMsyoN9p_YQgcp_wptSy1s1gX_psorPRTYSLw7TEIIN83XLR1Vz6KlNls4CPfaBlyUgmz9py2lnzh-fcpMZNlhRmW8eYK7QgqNagyTNp7smCdioMB_R0GEryIoau3ZY8mQS30TB3LKetKQMUQipXJtOqDlU6i8esyjPT4CwYMIW9fpAkRErdmFVO2iUguHsgzEU4qRGAsZiVR1mnsEjNqqxY6zRBDsrf_ouQjNHgfQdnbDsrjNZktDZwcRj50SrOBgaDcqjuX3XElqqLJLaswkouFSrGgP9ug-mGtixAl2lZ5M7P8-KwltxybRyd2P_de0a-LJO8-PArD4OQCOgSRRjy6nIgkR4B46O3Q&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=HDPQsHo3fYgSkXPeChdLdA%3D%3D&trk=flagship3_search_srp_jobs,Mapbox,https://www.linkedin.com/company/mapbox/life,"Mapbox · Helsinki, Uusimaa, Finland Reposted  2 weeks ago  · 20 applicants",Reposted  2 weeks ago,0,"About the job
Who We Are
Mapbox is the leading real-time location platform for a new generation of location-aware businesses. Mapbox is the only platform that equips organizations with the full set of tools to power the navigation of people, packages, and vehicles everywhere. More than 3.9 million registered developers have chosen Mapbox because of the platform’s flexibility, security, and privacy compliance. Organizations use Mapbox applications, data, SDKs, and APIs to create customized and immersive experiences that delight their customers.

Navigation serves customers with use cases ranging from turn-by-turn navigation in electric vehicles to delivery route planning for fleets of thousands of trucks. Our services are often at the heart of our customers' businesses, be it BMW, Porsche, Toyota, Rivian, General Motors, DPD, Instacart, The Weather Channel, Strava or in total more than two million developers worldwide serving over 600 million users monthly. We provide powerful routing engines, accurate, traffic-powered travel times, and intuitive turn-by-turn directions to help our customers build engaging navigation experiences.
The Navigation team develops and operates web services powering virtually all of Mapbox’s strategic navigation products in consumer, automotive, and logistics. This is a highly multidisciplinary team, with work spanning distributed systems on AWS to geospatial localization, traffic telemetry, operations research, data science, and mapping.




As a Senior C++ Engineer, you will be responsible for designing, developing, and operating significant areas of our routing services. In this role, you can expect to:

Logistics API services interact with many internal systems at Mapbox, making this a high-visibility team with great opportunities to collaborate across the company.





In addition to our core values, which are not unique to this position and are necessary for Mapbox leaders:


See more",
ESG data development Program Manager,"Business Networking, Communication, Concept Generation, Development Programs, Presentations, Problem Solving, Program Management, Project Management, Solution-oriented, and Sustainability Metrics",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3746637544/?eBP=CwEAAAGLdei9oxW4HEJ2vCpVqljxq1FE7K3lbe58vlKskJEUnLKVtKMANegbVeDC2cRoV3O4Gb8A2cvSjgnIrJw_LJ9yy7vUl9Jel5Nrzs6o4v0DLWtrfo9mU62zakeQ1XrD6ebFmWrGfRRIyr735TvUDPUcwvcCtvve_xp0bk-qz1Ig1yEsTem9SSjsvs7OLa08cZOE8RZMlujMLlDnT2_-BGqPGSVH12b3tBpZDXYCNwWpRas_iRrutmCNl8TsSCMy1ffxgG8QU6yqm2U3XMaNjQOlEludx3pF2gwa-G1sAKpoSXtRSvT_3h6gdeSf8AOYpp-sqjEs9GekHpP_0zMGA23K39OCqY-OUD9ejTtElhTgSW922pKYqOm6nfqgDE9DPgTJYl-xYQ&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=Y0Urt8s%2BSv7EuSC5DGbz0Q%3D%3D&trk=flagship3_search_srp_jobs,Valmet,https://www.linkedin.com/company/valmet/life,"Valmet · Järvenpää, Uusimaa, Finland  4 days ago  · 3 applicants",4 days ago,0,"About the job
Are you ready for the next step in your career?

Sustainability is at the core of Valmet’s business strategy and it is integrated to the company’s processes through the comprehensive Sustainability 360° Agenda. Our global organization is strongly committed to improving sustainable practices in the company’s entire value chain. Valmet has been included in the Dow Jones Global Sustainability Index since 2014 among around 300 global sustainability leaders.

As part of our efforts with implementing our Sustainability 360Agenda and Climate Program further, we are developing our ESG data capabilities. We are enhancing capabilities to meet with the growing ESG data demands, compliance requirements and long term to enable ESG data driven decision making.

Valmet is now looking for a ESG data development Program Manager to join Valmet’s sustainability team in the head office and to lead Valmet’s multi-year initiative to develop ESG data capabilities, processes and systems.

As a ESG data development Program Manager, you will:



We believe that you have:



We offer you:



ESG data development Program Manager reports to Vice President, Sustainability and location of the position is one of following: Espoo, Järvenpää, Tampere, Jyväskylä, or Gothenburg, Karlstad or Sundsvall.

If you recognize yourself in this role, please submit your application soonest but not later than

For more information about this position, please contact: Hiring manager Reetta Loponen, VP, Sustainability, phone: +358 40 0011211 preferably on 30.10. at 10-11 EET. and 31.10 at 15-16 EET.

Valmet Finland is a non-smoking working place.





See more",
Process Manager,"Business Case Preparation, Business Intelligence (BI), Business Process Management, Facilitation, Notification, Presentations, Problem Solving, Process Efficiency, Process Thinking, and Stakeholder Management",On-site,Full-time,https://www.linkedin.com/jobs/view/3711612850/?eBP=CwEAAAGLdei9o9zer70k12lZe0kVH4r3yCOaTHfvcJiORFlVz-tU9Y6Y_mC4UQPxsIQyYgmk0CpRP0HPrGALmuLKLNuCSLp22J-nOkXBwwtgWu3I1JNQwz1_kvuXsVjFiojMHrL5aUxJtQOustXLrnwIFZ3mHFlBf32net6QivWF9byCsimHmgDdT6kyQS6heWO2MKFxE9uMVVHeCe7HVcaprRIGB22b1Ltuh8d6ndzFDcgBb_tc_xrp4XCJ-qX6nmZ6fqc3dB8BriRucR1-hCwz5eszymyzrqvyPc7awOECwW9m255S5lRhZlMIu_rv4ui518MOfplb0B4fbNzFX31osmLc09bHHHyPWmgHELCaQZrP_uXcW8xUH6b5Agxa7eZ4Kh67e_vomQ&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=z1UoYqc8Liwe5Nm0VA3MQg%3D%3D&trk=flagship3_search_srp_jobs,Nordea,https://www.linkedin.com/company/nordea/life,"Nordea · Helsinki, Uusimaa, Finland Reposted  1 week ago  · Over 50 applicants",Reposted  1 week ago,0,"About the job
Job ID: 18706  
Would you like to work in a high paced environment with passionate colleagues to optimize processes and build the foundation for the future? We are looking for colleagues to our new team Process & Transformation within the Automation, Data & Change unit, who will driving process work within the services lines (Credit Service, Payment Service or Trading & Custody Service) to enhance process efficiency, meet strategies objectives and to secure the foundation for process & data driven organisations.








See more",
Senior Analytics Engineer,"Analytical Skills, Data Analysis, English, and SQLData Modeling, Project Management, Snowflake, and Troubleshooting",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3744849073/?eBP=CwEAAAGLdei9oy4rkWqBEZ4QBhAzQPk-DeTix_XctI_VE0lCL7Km2DIYC7RyQs6bg8j4H_XxA0B4NBSNmLdNrx-IpIBk4u_MUDt7JOHiNhAnvGU0-QY-sTS7q2jSCwvASDH3IMW36ntBk-cJMNBGIbvBVKtxAZnSMzLtNvSKx6wxc43sTfLkVmueBgdr50CVb5M1ACGmlXJ3NIQFR2vxvn471JKdZ7sTe8updB96HSFnpEZievmEQzAsCvaFVitc6jnUtGsMYK3iL7fwm-Aje-GJhwGkaXFgJVjQoVIbGmVi7mwUHYX9GjgX-TowJMUocOW_H1Ugz8oIvwXQhiemxQsh-KWQJDjZ92vh8Pc8wOkxlDaEhqrlhjPzl0arVDd0WjhYxdz2OMrmPA&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=f1dzqsMiFf8A24zFQXI68Q%3D%3D&trk=flagship3_search_srp_jobs,Ageras,https://www.linkedin.com/company/ageras-global/life,"Ageras · Espoo, Uusimaa, Finland  4 days ago  · 13 applicants",4 days ago,0,"About the job
We are looking for a Senior Analytics Engineer to join our wonderful team of over 200 people, who are all on a mission to help small businesses to succeed. This is a full time indefinite position that could be filled at any of the following office locations: Espoo or Copenhagen.

You might be the person we are looking for:












See more",
Backend Engineer,"Back-End Web Development, Docker Products, Linux, and SQLAPI Development, Blockchain, Go (Programming Language), Kubernetes, MySQL, and PHP",Remote,Full-time,https://www.linkedin.com/jobs/view/3741072134/?eBP=CwEAAAGLdei9o345XzWZgB1QQsN11nrwPjNpBL4crOq1feoagyHLVVH3M8LFiBJkMcDGzc-XWWlcmztDpwbnZE83ZA0fC7_RF2jTAqQ-ZbnTUC04pLcmMEOsLz4HDZB5tjVQYoi5srzXfUt8Wxqpg7AO1yLcOXm1nUqpT9VprVzlrlNVfphv5GfwBU1j3adF_4WQ0-5_S3BpGLRDl217royeCYMbi-0NDcnU422_yEargJuTYB0HXCK-wi8rZRRqReoOEfQm_ODKhhmr2eWu-NKuh6eyGvxBE2MvLhJiUgThBHW8gdyUIyL2w4-E0W6Wmm64u_LZ1uroVyl9YBZQWEWV5WQ1B3kUgUhfGl6LolHgHQHYupo27L6l5e2tqokdDcQ3rHgJBdwe9g&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=lJVnRV2cVniPkuHeyOyZ%2FA%3D%3D&trk=flagship3_search_srp_jobs,Coinmotion,https://www.linkedin.com/company/coinmotion/life,Coinmotion · Finland  1 week ago  · Over 50 applicants,1 week ago,0,"About the job
Job Type: Permanent, Full-time

Location: Helsinki, Tampere, Jyväskylä, or remote

Application Deadline: November 12th, 2023
















See more",
Senior Business Analyst,"Analytical Skills and DatabasesBusiness Analysis, Business Process, Business Requirements, Communication, Non-Functional Requirements, Regulatory Reporting, Requirements Gathering, and User Acceptance Testing",Remote,Full-time,https://www.linkedin.com/jobs/view/3731065289/?eBP=CwEAAAGLdei9o8s9C4abT9Eodf43WKON6KN2dCgU-KjA47JohqKThCQlPLYoWWRJ44XfbtQd1zl9kFkkQ910Kyh-YaVPn88pT4Sdhmv_z0IkCxhrzJdsJ5_C0laXOL6peKAn3dj0WCCqwfN4zKipIIH4wZ8y9GYbNJrdcNXgD1nTjRWoHMTOYhS08Yc2t97ktMkjxdCYAdSM4QmbnB2ZkFtO2pCnKjLjIo2T95Kpp0dGndJFu627RkI2N-vYt_GaeRaK2OhcfuwYz0ig0WRAJvhVpZx8586eNqYVI0TM_X4zYKowyx04GPfHwfPH09lNtnLIPjf80w1GhV9ZOnFhnS_nbyZzGfI4pGdgOKws6x9H59DYsj-hlEaRPffDKtafFnI2VALLTb9UWg&refId=2GdZAK8fHIWh5TQD8XR%2BMQ%3D%3D&trackingId=ZMnRqRygbRYmIy%2BXYCRbyg%3D%3D&trk=flagship3_search_srp_jobs,Nordea,https://www.linkedin.com/company/nordea/life,"Nordea · Helsinki, Uusimaa, Finland  2 weeks ago  · 48 applicants",2 weeks ago,0,"About the job
Job ID: 18032 
 At Nordea, we see that the world is changing fast – and we want to be one step ahead of the curve. That’s why we’re deeply committed to providing the financial solutions of tomorrow to our customers. 
Welcome to Capital Development! You will joining a high performing team that is characterized by a positive drive, a high commitment level and good collaboration. We are now looking for a Senior Business Analyst that shares our values and will contribute to the delivery on our strategic agenda.










See more",
Senior CUDA Math Libraries Engineer - Data and Image Compression,"C++, Computer Science, and MathematicsCompression, Compression Algorithms, Debugging, Hardware Architecture, High Performance Computing (HPC), Interpersonal Skills, and Software Implementation",Remote,Full-time,https://www.linkedin.com/jobs/view/3710377302/?eBP=CwEAAAGLdek0Ss1KE-4XRIyFlaL3rsPvjNo8Zkq6e1RnenhN_OwDQGJRbPGfaP57KlqYqXl1XwzTprKrQSSYZ1CIpxiD6ZTRD-_8fLkhoX4R8udd7lAf3R8TN4fvwIHgocnfpB-Ejxtf98vLvIdavDbgjckOQRnR7K96-8C0cLh9bFWqmBDQSyqIkPDFfLJtm-EY2RwCdUy6ERbgojdrH8IxD6rHLPwjEQ1YH61PRQRgGboKDlUUWBZiwChBCFp0zNTA9dzSRGj63HLkASeAQndGpqV9VjM1vDc41nFlzPdaaJr5ClKrCW0Ki-U9cHwptfOSLnvf6N7U-hmNRc5M8UOpL0GxpQMebb_urGw4jptYGAIJUWsz85SJEicrau6ejh2Wea8t&refId=HDhdDAji%2BaUVIsDQLfncXg%3D%3D&trackingId=qtkE41eWbAd%2BHzE20krr3w%3D%3D&trk=flagship3_search_srp_jobs,NVIDIA,https://www.linkedin.com/company/nvidia/life,NVIDIA · Finland Reposted  2 weeks ago  · 42 applicants,Reposted  2 weeks ago,0,"About the job
We are the CUDA Math Libraries team at NVIDIA - which was just named one of America's Best Place to Work by Glassdoor . Around the world, leading commercial and academic organizations are revolutionizing AI, scientific and engineering simulations, and data analytics, using data centers powered by NVIDIA GPUs. We are looking for a Senior Math Libraries Engineer to join our team to develop libraries that provide ground breaking GPU-accelerated data and image compression and decompression algorithms. Technologies that we develop are used in data science, healthcare, image processing, computer vision, deep learning, autonomous vehicles and countless others. If the idea of contributing to our technologies excites you, join our team and help us build GPU accelerated software libraries that are used by countless applications around world. We're looking for someone with strong programming skills, integrity, reliability, persistence and problem-solving ability.







NVIDIA is widely considered to be one of the technology world’s most desirable employers. We have some of the most forward-thinking and passionate people in the world working for us. If you're creative and autonomous, we want to hear from you!

See more",
NAS Architect,"Amazon Web Services (AWS), Google Cloud Platform (GCP), and Microsoft AzureCommunication, Data Center Relocation, Digital Authentication, Enterprise Solution Design, Network-Attached Storage (NAS), Requirements Gathering, and Technical Solution Design",Remote,Full-time,https://www.linkedin.com/jobs/view/3735052903/?eBP=CwEAAAGLdek0SqPeyeTRCDgvJhZahpFfxXNEvPg08usnJZT8ddlmbhlEfBnmU6aS25VMQqybJz6r5ELX8Lt4YY2xK4o8vNVh0THdtHdjF9hhq8ER-GDdq3CyisS7F7Vg9RYol8xwWaIRXdtjuUqZTvKx0fd4aPR6htO8ylnbXq9y7G9ipMwthNJMyC0BLsIS-0lCH_sBycZNhtrrKbNhQajeu8zj5eTADHOt6e1PP9M_Uajl3xDm4MJzWx59897Z69exbCtgL2J3cyzUREaSVxBaWAk2F6fJHjamTZRu19d-qJR_ZIpSpopfCH7ZkbQM3_kqVvw7N5s4L8VNsnbPU-38gAOtPfI-8gdLSeBI3_h6foilTj_XfzLOtmdrqaGyr06_TVGc&refId=HDhdDAji%2BaUVIsDQLfncXg%3D%3D&trackingId=nfpYmgF02tYKexxzZi%2BMww%3D%3D&trk=flagship3_search_srp_jobs,"Nordcloud, an IBM Company",https://www.linkedin.com/company/nordcloud-ltd/life,"Nordcloud, an IBM Company · Helsinki, Uusimaa, Finland  2 weeks ago  · 9 applicants",2 weeks ago,0,"About the job
Join Nordcloud and make your mark on the European IT industry. Help our clients thrive on their cloud journey in solution areas such as infrastructure, migration, data, and security.

Currently, we are looking for a NAS Architect for our team in Finland.

Your daily responsibilities:









We encourage you to, even if you don’t meet all of the requirements. We value your growth potential and enthusiasm!






Please read our Recruitment Privacy Policy before applying.



Nordcloud, an IBM company, is a European leader in cloud advisory, implementation, application development, managed services, and training. We are triple-certified across Microsoft Azure, Google Cloud and Amazon Web Services, and we are recognized as a 'Visionary' by Gartner for Public Cloud IT Services. With 10 European hubs and over 1300 employees, we are known for our innovative cloud-native solutions and we have delivered over 1000 successful cloud projects.

Learn more at nordcloud.com and follow the #NordcloudCommunity.

See more",
AWS Solution Architect,"Amazon Web Services (AWS), English, and User Interface DesignAngular, Application Development, Communication, Interfaces, Solution Architecture, TypeScript, and Written Communication",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3696301243/?eBP=CwEAAAGLdek0SowQFDD1t8ID11pBztxcDyX7t_zB9u5LeOUAMdMKZ9RZCcKwr3ER-EZIFiisO__zTvoBMVDFuJ2ogojWzAwMiOLc87msCFXkeEZtAjqeHrt9w9Ve8C_bQ6o5a7qt1JK22ljDAYSp_UtX5PMiXL1Eiz9hDKK27LpaLHDgnUSL3e66aBEHLV9t3XOA0EpEoolOb8UVNIfCbOQ6TEr4dtgfk9JHBvWrCb_6oAOB78Gillph8eEtpvyfL6UHdXK8jT9RZv1VM9-GmffS5WUAnN6_nXQp3kBvwThS7G3WRN1ONrOQ-TBrFcVAhDcqc6zXu15kvgaEttvOxENNB1vL-TT2uODUttzTD5V6neay4uTWiAh1cjT5QOMSyclXUCAI&refId=HDhdDAji%2BaUVIsDQLfncXg%3D%3D&trackingId=3MiFevyzcsnMfFXCm6M%2BcA%3D%3D&trk=flagship3_search_srp_jobs,Hansen Technologies,https://www.linkedin.com/company/hansen-technologies/life,"Hansen Technologies · Espoo, Uusimaa, Finland Reposted  2 days ago  · Over 50 applicants",Reposted  2 days ago,0,"About the job
Job Description

AWS Solution Architect, Espoo (Finland)

Hansen Technologies is implementing a multi-tenant, cloud native, Meter Data Management (MDM-) and Energy Data Management (EDM-) system which is offered to our customers within the energy sector in a cloud service model of.

Our solution plays a vital role in ensuring that collected energy meter data is accurately stored and or repaired in a timely manner. Curated data is then used within a wide range of downstream processes. Our solution is a critical link in making sure that grid operators and energy retail companies have the necessary information to manage their energy infrastructure and comply to the legislative responsibilities within the energy market (now with a primary focus on Finland).

We are looking for an AWS Solution Architect to join our DevOpsteam. Team has a combination of energy domain experts and AWS cloud development competences and functions in a hybrid way of working. Microservices, serverless, containers are some of the most common used technologies within our cloud native approach.













What we offer to you is professionally challenging opportunities in a dynamic industry with excellent career opportunities in a growing global company. The Hansen way of crafting the experience is characterized by a sense of humor, commitment and ownership. We’ll introduce you to a team of highly skilled colleagues from whom you can learn both locally and globally.

You might also appreciate some of the perks and benefits we have in store for you – flexibility to organize your work, professional training and development plus a wide range of other fringe benefits.

If we’ve sparked your interest, please press the apply button and let’s get to know each other! We are interviewing candidates on an ongoing basis and hope to hear from you soon! Should you have any questions, please don’t hesitate to contact Lead Talent Acquisition Partner Kasper Kuusela ( Kasper.kuusela@hansencx.com ) for more information about us or the position.

See more",
