job_title,required_skills,job_type_1,job_type_2,linkedin_url,company,company_linkedin_url,location,posted_date,applicant_count,job_description,benefits
Data Scientist / Senior Data Scientist,"Amazon Web Services (AWS), Data Analytics, Data Science, Google Cloud Platform (GCP), Machine Learning, and Microsoft AzureData Visualization, Good Clinical Practice (GCP), Knowledge Acquisition, and SQL Database Administration",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3737211277/?eBP=CwEAAAGLV256nmdhKzsrwIMjIod9NWIKhVANaTeoHY37dkQA3te11MQRMcZRY5iW5O6anIEYj7WdaMYVOb3OiHZpVHjIRsrQuxTMYq_cRB8JTPEffYj8vdz9N5CYnIfviTiYt2NCEXCnWEza1OeS-CAZUMELIm8wdqX2UY7ku8CA-7FPluIPHCwA2v8w3AtQ9bJU83lLFhrG3m6SrJ0dqYiEjKJizYusThd1AVvtpLRdRS79WyxmeaeJiu95z5yoO3giNylqloX_BkNi3aduYblZqBQsAilxOPLjlZT3CFwHQDvXzolL1TakPZnNWUriXAiDhBpRwI0IE8AvNn_4PyWjoyObrdT0nKe5K3GgXFPBxusO3tZzyYrdTz9_ybpnxPYfQGOF&refId=AN5ZfDYFVteRoP2IC%2BGDpg%3D%3D&trackingId=7GEhyq4jIKUucQb4oh4vcQ%3D%3D&trk=flagship3_search_srp_jobs,Basware,https://www.linkedin.com/company/basware/life,"Basware · Espoo, Uusimaa, Finland  1 week ago  · 48 applicants",1 week ago,0,"About the job
Looking to showcase your talent in a leading global technology company?

Basware, an established high-growth tech company operating around the globe, seeks a skilled and experienced

(Senior) Data Scientist

for our Networked-AP area at Basware.

As a (Senior) Data Scientist, you will be working with invoices, purchase orders, and other associated data. In the role, you will be responsible for leading Networked-AP’s data science activities and actively contributing towards data strategy. You will work with our existing machine learning features and create new features in collaboration with the development teams. Additionally, you will have the opportunity to make a significant contribution to Basware’s business success by increasing data literacy and leveraging data across the organization.

The ideal candidate has extensive hands-on knowledge of statistics, machine learning, SQL databases and has experience in training machine learning models at scale. We are looking for a candidate who has M.Sc. or above in Computer Science, Statistics, Mathematics, or a related field.

Other qualifications:



At Basware, we have diverse multi-national teams, and our preferred language of communication is English.



We would love to hear from you! Go to careers.basware.com and click ""I'm interested"". In case you have any questions about the position, our recruiter Jaana (jaana.kettunen(at)basware.com) is happy to answer.

Our recruitment process will include pre-employment actions such as security background and reference checks.



We offer flexibility in how you work, giving you the freedom and support to deliver your best results. As a company, we are committed to your well-being and want to make sure you have an excellent work-life balance. We offer you an opportunity to build your career in an international environment and to develop and learn continuously.

Your office will be in Espoo, Tampere, or Pori, but you also have a flexible opportunity to work partly remotely with our hybrid working model.

In addition, we offer:



Basware - Now it all just happens.

See more","Benefits found in job post
Commuter benefits"
Data Scientist / Senior Data Scientist,"Amazon Web Services (AWS), Data Analytics, Data Science, Google Cloud Platform (GCP), Machine Learning, and Microsoft AzureData Visualization, Good Clinical Practice (GCP), Knowledge Acquisition, and SQL Database Administration",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3737208834/?eBP=CwEAAAGLV256nl5cgF_p12qbicYcHJ97i1dxGEn-55nj_J9WOB1eFO4mVfR4oVO1ofzPbGLABBwUfdhzg7_UmVYmfOCt3Os1MpyFYzO04xTSRlhPu5X6usC0N8MxdeFA0Jm5KyReAO54XbsBTtePZWf0ijztJEv_Y0mnOWC_i3gVHZly2qHDf5ujX6Gs3uvnZueWXkL_I_jNBg8FfctBd3TuRDcjSVXz6xr_T4CS3GDhDJABwZhyteIXAThJS_Sv2-C_sSraBOU1i5aJzIwU2j30NdtRdSW80TtCe06snKDUWJ8Od31thq_8sDZLZYMhpUELl6E_iCCdqRxMFuzfT7FOCtUgmd8sp0Jf9sGUza1xsDGV2lcY63CZEYHeIOjo0sO5cjCY&refId=AN5ZfDYFVteRoP2IC%2BGDpg%3D%3D&trackingId=tdTQmN0O0nqOmmSgmzztZw%3D%3D&trk=flagship3_search_srp_jobs,Basware,https://www.linkedin.com/company/basware/life,"Basware · Pori, Satakunta, Finland  1 week ago  · 28 applicants",1 week ago,0,"About the job
Looking to showcase your talent in a leading global technology company?

Basware, an established high-growth tech company operating around the globe, seeks a skilled and experienced

(Senior) Data Scientist

for our Networked-AP area at Basware.

As a (Senior) Data Scientist, you will be working with invoices, purchase orders, and other associated data. In the role, you will be responsible for leading Networked-AP’s data science activities and actively contributing towards data strategy. You will work with our existing machine learning features and create new features in collaboration with the development teams. Additionally, you will have the opportunity to make a significant contribution to Basware’s business success by increasing data literacy and leveraging data across the organization.

The ideal candidate has extensive hands-on knowledge of statistics, machine learning, SQL databases and has experience in training machine learning models at scale. We are looking for a candidate who has M.Sc. or above in Computer Science, Statistics, Mathematics, or a related field.

Other qualifications:



At Basware, we have diverse multi-national teams, and our preferred language of communication is English.



We would love to hear from you! Go to careers.basware.com and click ""I'm interested"". In case you have any questions about the position, our recruiter Jaana (jaana.kettunen(at)basware.com) is happy to answer.

Our recruitment process will include pre-employment actions such as security background and reference checks.



We offer flexibility in how you work, giving you the freedom and support to deliver your best results. As a company, we are committed to your well-being and want to make sure you have an excellent work-life balance. We offer you an opportunity to build your career in an international environment and to develop and learn continuously.

Your office will be in Espoo, Tampere, or Pori, but you also have a flexible opportunity to work partly remotely with our hybrid working model.

In addition, we offer:



Basware - Now it all just happens.

See more","Benefits found in job post
Commuter benefits"
Cloud & Enterprise Architect,"Access Management, Azure Functions, Azure Kubernetes Service (AKS), Azure Resource Manager, Azure SQL, IBM Identity and Access Management (IAM), Infrastructure as code (IaC), Skill Development, Technical Solution Design, and Templates",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3735898635/?eBP=CwEAAAGLV256ngEXtFuI_hTjhTyZCd2Gxk6ts3jV7aZBd8Jd7GpG0Hv9IlokTmhVuKNk9KEu6rK8GS2pedSFHyfDXzx_pZjtXKpX-P_JejgisN2dCZNGjH0RnL03JqdtH-dV6oHUI99TQ24pk5wAbHlY-MAtxbLP7Zk4RypKxP00ZbJi4qQG9BAjy7HW_juU9SO_kTF555RPhRcLZ11M7MTX-pDa4lBVkhHob71V7EtDV2BApQSen2vlht-_Pl1Gr41uOlk8AdvdL1cth2AyKRzmP55I4Ih7mmf276u-YhlGM-z5wwZK9VSIVh7n_sIYtVaEe5nzlIudcnWAbFHJDERkBU6ET31mVhJiS3KyzoboOn1VbqWudmgPBTQ2CQ2DrS7E5Vyu06C_MgQjwGfn_yPXagn3sIIW_U4&refId=AN5ZfDYFVteRoP2IC%2BGDpg%3D%3D&trackingId=TBS1z7%2B0ABYwz0G0ixJd9g%3D%3D&trk=flagship3_search_srp_jobs,Samlink – A Kyndryl Company,https://www.linkedin.com/company/oy-samlink-ab/life,"Samlink – A Kyndryl Company · Espoo, Uusimaa, Finland  1 week ago  · 20 applicants",1 week ago,0,"About the job
Are you a seasoned 

Cloud & Enterprise architect

looking for your next challenge in your career? Do you have background within the BFSI industry? Then look no further. We are seeking a highly skilled Azure Cloud Architect to join our family. Working closely within our Cloud Centre of Excellence (CCOE) you will be part of our ongoing progressive modernization and digitization of the banking backbone of Finland.





See more",
Digital Analytics Specialist - Data Activation,"Analytics, Data Analytics, Data Engineering, Data Science, and Digital Marketing ChannelsBusiness Analytics, Communication, Marketing Analytics, Marketing Automation, and Web Analytics",On-site,Full-time,https://www.linkedin.com/jobs/view/3696872830/?eBP=CwEAAAGLV256no9s_GVPqV2VF3_Usk4W5uYpsUpvQyv2Uuk5pwW9RtLX91NydVQvbVn8DtcpZPVY72J-6rCORa5LtTkwAwtL_dYrkdo78vBtfeDaLHyw0GQUPJHEsUPq3RgujIt7yW6ReOgyFzf9vwyKmvKmbi4PsGkioOGKb5YuDyRBlU8NYY8hBcxXlHGADAi6szFytXAohnfnbJCzk9zUJ7cf56nn6KcO-J7cR5ovYWujw-ru5lFM5le8K1rKJDVhU0P5gvrhQeqpU_jjBU4WTOqz8_S62EPeQEauAdF9LER1x2Pq8Ix5N072hor-CGsfPz7d4_vv0JhWAoPi4eMY_yFBHZYOP-e2jgD9p3tFZ1MHK8puG3AUOHAgJtgjFPKrxtfh&refId=AN5ZfDYFVteRoP2IC%2BGDpg%3D%3D&trackingId=gtNEbiVuXlXYFnYu46ECKQ%3D%3D&trk=flagship3_search_srp_jobs,Nordea,https://www.linkedin.com/company/nordea/life,"Nordea · Helsinki, Uusimaa, Finland Reposted  3 days ago  · 43 applicants",Reposted  3 days ago,0,"About the job
Job ID: 19131 
Would you like to work at one of the most skilled and ambitious data units in the Nordics as well as learn how to master some of the most advanced marketing technologies available on the market? We are now looking for a Digital Analytics Specialist, with a focus on data activation, who can help us on our journey to become the bank that delivers the best customer experience, across all our online and offline channels. 












See more",
Data Platform Lead Architect - Tietoevry Care Data and Analytics,"Analytics, Big Data, Cloud Computing, Data Analytics, and Software DevelopmentArchitecture, Concept Art, Data Governance, Privacy Regulations, and Requirements Analysis",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3717021115/?eBP=CwEAAAGLV256nndR4Fx68pX30-D7R6c4ak1b6L_GDiwESdrunvZ45NSjQikbgiVbeHy-doMl8WQizUCs_QB497YW_FINbfnpFPuEblqPbKI3SOkUgMmL2sgczWiILXJqOAlk-HCBO36z9-i4XP9cdiB-ZOk9jbFK2Tpjyao3oez1DIqe5HHWk516ZzW5dpmoJvrGCr8GotIEFIb3STsLSxJ2oRWMD06D4w65kL2p8wN6422gCPYYL84e_NH_Az39sAX7pDB0iJ7CRH-VaJW-rvK4vY6nwfKGGxFZrzUY1IC9K_cAQpGTg24blal5QnWg8mR-2wGHvzjRDGY-89UuVNPLwPOOmr7WpJJV2yQBhLa_sbS4aIAwxTiCdCbfoOe8vTl1-959&refId=AN5ZfDYFVteRoP2IC%2BGDpg%3D%3D&trackingId=BGjT4W%2FGoFX5IuO9uPyBPg%3D%3D&trk=flagship3_search_srp_jobs,Tietoevry,https://www.linkedin.com/company/tietoevry/life,"Tietoevry · Espoo, Uusimaa, Finland Reposted  2 weeks ago  · 12 applicants",Reposted  2 weeks ago,0,"About the job
You may apply to Tietoevry by selecting Apply and fill your application details to the form. You may also Apply by using LinkedIn and populate details to your application from your LinkedIn profile.

Data Platform Lead Architect - Tietoevry Care Data and Analytics



Tietoevry Care is modernizing the Nordic health and social care sector with modular, open, and interoperable software. We develop and deliver high quality software solutions and services that enable healthcare and welfare professionals to do their work even better and with higher efficiency - have more time to care.

We are a global team of professionals working on providing products and services to different sectors from intensive care to laboratory and social care. In addition to working closely with our customers, we also have our own products that we build and develop for various fields in society. From enabling healthcare professionals to spend more valuable time with their patients to providing data for professional athletes to achieve even better results, we make all that possible. With us you can build technology for the good of society and make your mark on the health and wellbeing of people in need.

In Tietoevry Care’s Data & Analytics unit we are reshaping Nordic healthcare and welfare services by providing our customers with advanced data-driven applications, AI - solutions and cloud data platforms. Our Data & Analytics team consists of high-end professionals working in data science, data engineering, data advisory, cloud solutions, security and software development. We are a growing international team of talented, continuously improving experts. With us you get to work with latest technologies, innovative new solutions and create wellbeing for the society.


We are now looking for a Lead Cloud Architect with a passion for Data and Automation. You will have architectural lead role for Data Platform development activities to ensure that we create well designed, secure, and future proof solutions that comply with requirements from our customers and legislation. You will work in a lead role with our expert teams and sales team.

In addition, this role includes working at the customer interface: creating and analyzing requirements, designing concepts, and turning them into solutions that create value for customers and business success for the company.




To get a glimpse what We are proud of do check following links:



With us you will be part of the important and meaningful work of developing healthcare for all of us. You have an important mission to make a difference that really matters. In addition, as a company we offer you professional growth, open and friendly culture, and an outstanding work-life balance! We believe that our organizational culture is an important part of enabling you to be successful. We provide a flexible hybrid work model as part of our culture and way of working. Finally, we also believe in curiosity and learning as a lifestyle. We want to encourage you to keep up that curiosity and deepen your knowledge on topics you’re interested in. For example, we host a ‘Keep Learning Week’ twice a year, a week where everyone at Tietoevry has the possibility to join different training courses in a truly global setting.


We look forward to your application! Interviews will be held on a continuous basis, so we encourage you to apply today. Join us in the arena of healthcare IT with many possibilities and many internal career and development opportunities. We learn and grow every day and are truly motivated to help the healthcare sector! If you have any questions regarding this role, please contact



See more",
(Junior) Data Scientist,"Analytics, Data Science, Deep Learning, Natural Language Processing (NLP), Pattern Recognition, and SQLPredictive Analytics, Predictive Modeling, Presentation Skills, and Presentations",On-site,Full-time,https://www.linkedin.com/jobs/view/3719111943/?eBP=CwEAAAGLV256ns4buu-zpuSIKdJcB9iFGGrLGr0_L3RHukG46gPM-G4F1j7usK9NfKwQmc71yofRX3fDprpuB_ZPXBa2mJMt6TsOlGsa3sakGDxcGhQoiin_B-2-nyUrR-x-clctgw777otn48z3bmOnYfur23WT7CvEf7-vcLw_JofvE6JDehiIbEsVaEg5DpGlxXy2nFLzTAtv7vJdPpXtjAskxhTXzdAEkWfOPEk6xjE5mNhfylAexZfdDTbWa16UVxFCVcJuaCuakAWRhUX1AHDiipfyjFNx8PoaV5AXwj_6VQckX8T10WCdqSYHBjUeJUcdwaUJe6Ko2i87Oes3ldhhIVesbu7ffnnjF9Bg5puF_1uiFVKN7dj0nmgNNNzgA6SCPCI&refId=AN5ZfDYFVteRoP2IC%2BGDpg%3D%3D&trackingId=K4EyNFE01FP7cMmz%2FfJ3vQ%3D%3D&trk=flagship3_search_srp_jobs,dentsu,https://www.linkedin.com/company/dentsu/life,"dentsu · Helsinki, Uusimaa, Finland Reposted  1 day ago  · 458 applicants",Reposted  1 day ago,0,"About the job
Job Title:

(Junior) Data Scientist

Job Description:

We are looking for an enthusiastic colleague with a background in a quantitative field, to strengthen our team and help drive our marketing data science business. Are you motivated by challenging our clients to make their data actionable on a strategic level, by turning data into insights? We want to meet you!



Our data team consists of web analytics specialists, data and CX consultants, and data scientists. The role is based in our Helsinki office, strong with 130 experts, strategists, and leaders in the marketing and media practice. We are also closely working together with dentsu teams across the world, and particularly in Northern Europe.



As a Data Scientist, you will be working closely with marketing and media strategists, will make sense of all the customer and marketing data, find actionable insights, patterns, and relations by combining data from multiple sources. Based on insights, you will, together with your team, advise the client to optimize their marketing activities. So, you will be at the center of the action when it comes to explaining model outcomes (and caveats) to business owners.

Data modeling and AI practices keep on developing in the marketing and media sectors. And you will be part of growing the practice at dentsu. Together with a group of highly competent professionals in Northern Europe, you will apply new methods and techniques to answer marketing and communication questions. Think about use cases such as Marketing Mix Modelling, Attribution, Churn models, Customer Segmentation, Content and Topic modeling, Recommendation Engines, and Predictive analytics.


















Dentsu Group is a global marketing communications company headquartered in Tokyo, Japan. It is one of the largest advertising and media firms in the world. The company offers a wide range of services in advertising, marketing, communication, and digital media, catering to clients across various industries.

We help clients to win, keep, and grow their best customers and achieve meaningful progress for their businesses with the best-in-class services and solutions in media, CXM, and creative. For more information, please visit www.dentsu.com.



We offer a full-time permanent position with a 6-month probationary period, and you will be based at our office in Helsinki, Finland. We look forward to receiving your application.

For any questions, please contact:

Linda Ye, Talent Acquisition Partner

Linda.ye@dentsu.com



Helsinki



Dentsu Media



Full time



Permanent
See more",
Data Engineer - Tietoevry Care Data and Analytics,"Data Analytics, Data Warehousing, Databases, English, and Extract, Transform, Load (ETL)Communication, Data Modeling, Data Pipelines, Oil Pipeline Development, and PySpark",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3734561237/?eBP=CwEAAAGLV256nstLY89Am_pV-y1kicUulSZY-6EzG2W7Y5giCj9AI60jge9GG2TYgxaKVTXlCZ8rkbZy-1j9tjIhBHxHMNj1HnFvMn_hvaHIgEhhrRpamFZZNqH7dDEewYPBTNyOD3eNlj1yOpkSp__eQ1NEQ93Ij7gyWStm6twBWjUGzCtcvju4f5BdvumEE2yizk5AE-9qQfXc3N3p3lGwgImekha0GsUF2oZSqX4ZDEKoEyr_YtHFz6ckh3fZXVLH3aRHR2xLatLkSSioXNUok2ap2bbKuUL1XcxJTALzzLxx_S3cakkktGwcgsoUZ4Al5wbnABkyDV50Ied_8uKsdjJqhJMkDA6X02ngQhK7N-NA2sTdB6socQZtE5Kt0s5sVIIUIYY&refId=AN5ZfDYFVteRoP2IC%2BGDpg%3D%3D&trackingId=NDEqIijIqO%2B3SYwoCQ3RQw%3D%3D&trk=flagship3_search_srp_jobs,Tietoevry,https://www.linkedin.com/company/tietoevry/life,"Tietoevry · Espoo, Uusimaa, Finland Reposted  1 week ago  · 28 applicants",Reposted  1 week ago,0,"About the job
You may apply to Tietoevry by selecting Apply and fill your application details to the form. You may also Apply by using LinkedIn and populate details to your application from your LinkedIn profile.

Data Engineer - Tietoevry  Care Data and Analytics 



Tietoevry Care’s Data & Analytics unit we are reshaping Nordic healthcare and welfare services by providing our customers with advanced data-driven applications, AI - solutions and cloud data platforms. Our Data & Analytics team consists of high-end professionals working in data science, data engineering, data advisory, cloud solutions, security and software development. We are a growing international team of talented, continuously improving experts. With us you get to work with latest technologies, innovative new solutions and create wellbeing for the society.


As a Data Engineer you will have a key role in healthcare and welfare data modelling and pipeline development e.g. for knowledge management use cases and our data-driven products. You will be working closely with our customers and diverse teams.



Since the nature of data context, we expect excellent communications skills, fluent English and Finnish language.


To get a glimpse what We are proud of do check following links:



We offer you an exciting and challenging position together with experienced and professional colleagues to develop new data-driven solutions which bring value to the health industry. The health and care industries are undergoing huge changes and the opportunities with digitalization of healthcare services are tremendous.

In addition, we offer you:



We look forward to your application! Interviews will be held on a continuous basis, so we encourage you to apply today. If you have any questions regarding this role, please contact Jari Kautiala (jari.kautiala@tietoevry.com).




See more",
"Data Analyst, Pohjola Vakuutuksen Korvauspalvelut","Analytical Skills, Data Analysis, Data Analytics, Data Management, and Extract, Transform, Load (ETL)Data Visualization, DataStage, Embedded SIM (eSIM), Problem Solving, and SAS (Software)",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3744561692/?eBP=CwEAAAGLV256ntqGAlPu1LMr8dUKxui0bb11yj18rf8PJ9p-T-6mEO52weVQhVIllUUz_EvuBXDHejsMZHojm-DMBEK--MyZ2tTsRrRqFjhYeBlEH24RTBWjT_LICMhiBbbglM3fLGjQdw-O-IUgZitvv7x0y0X1H3XwuxSlGO4IpR8qkiooa1ggoN27irDRVxU8l9PhCr6ZTM__ZZ8ghPIg15Hjh30C50egjwGDkc38bvggqP53rokK_cxExTuxbCnaXLlMk833Chi1hb3kdh_-jaQK4kWvtluKy0AWuwL3q7od2n1TMI3cHdp944r2xGCEL3BQHIWBYJNKM-Mq5019obJzjBv-n9WjOJLvb_1rKdoTWrq2x9CLRlIuS-3iMXcdKa0R&refId=AN5ZfDYFVteRoP2IC%2BGDpg%3D%3D&trackingId=m1ReXLmOJIP62mFs4bGTXg%3D%3D&trk=flagship3_search_srp_jobs,OP Financial Group,https://www.linkedin.com/company/op-financial-group/life,"OP Financial Group · Helsinki, Uusimaa, Finland  2 days ago  · 10 applicants",2 days ago,0,"About the job
Haemme Pohjola Vakuutuksen Korvauspalveluihin Data Analystia vakituiseen työsuhteeseen tukemaan liiketoiminnan kehittämistä ja päätöksentekoa raportoinnin ja analytiikan keinoin. Kanssamme pääset hyödyntämään merkittävää tietopääomaa ja laajentamaan osaamistasi vahinkovakuuttamisen sekä erityisesti korvauspalveluiden alueella.



Ensisijainen tehtäväsi Data Analyst -tehtävässä on edistää ja kehittää Korvauspalveluiden data- ja analytiikkakyvykkyyttä siten, että ne palvelevat liiketoiminnan tuloksellista johtamista. Analysoit ja visualisoit dataa tuottaen tietoa ja näkemystä liiketoiminnalle laadukkaan datan ja numeerisen analyysin kautta. Hallitset suuria datakokonaisuuksia, yhdistät dataa eri tietolähteistä sekä visualisoit ja konkretisoit havaintosi loppukäyttäjälle ymmärrettävään ja helposti hyödynnettävään muotoon.

Olemassa olevan datan hyödyntämisen lisäksi tehtäviisi kuuluu myös kehittää dataympäristön laatua, sisältöä ja prosesseja sekä näihin liittyviä menetelmiä ja työkaluja yhdessä tiimisi ja sidosryhmien kanssa. Varmistat osaltasi, että korvauspalveluilla on käytössään kattavat ja tehokkaat analytiikka- ja raportointivälineet päivittäisen johtamisen ja uudistumisen mahdollistajina, sekä koulutat tarvittaessa liiketoiminnallisia tiimejä datan hyödyntämisessä.



Tehtävässä toimit osana Korvauspalveluiden Yhteiset kyvykkyydet -organisaatiota, joka tarjoaa vahvan tuen yhtenäisten vahinkoasioinnin prosessien ja digitaalisten palveluiden sekä työkalujen ja osaamisen kehittämisessä. Oman roolisi keskiössä on Korvauspalveluiden datan hyödyntäminen sekä sisällön ja laadun kehittäminen yhteistyössä Korvauspalveluiden johdon, asiantuntijoiden sekä Pohjola Vakuutuksen tietoarkkitehtuurin kehittäjien kanssa. Olet siis keskeisessä roolissa vaikuttamassa siihen, kuinka hyödynnämme parhaiten dataa mm. asiakaskokemuksen parantamiseksi sekä laadun ja tehokkuuden lisäämiseksi eri prosesseissa.



Ketterän toimintatapamme myötä meillä luotetaan asiantuntijoihimme sekä kannustetaan tekemään rohkeita päätöksiä, ja odotamme myös sinun laittavan asiantuntijuutesi peliin ja kehittävän aktiivisesti toimintaamme. Tarjoammekin sinulle vastuullisen ja vaihtelevan tehtävän alueella, jonka merkitys liiketoiminnassa on keskeinen ja kasvaa jatkuvasti.

Koska elämä on paljon muutakin kuin työtä, meille on ensisijaisen tärkeää, että henkilöstömme voi ja jaksaa hyvin. Pidämme arvossa työn ja vapaa-ajan tasapainoa ja työskentelemme joustavasti hybridityömallilla.

Saat käyttöösi monipuoliset henkilöstöetumme, johon kuuluvat henkilöstörahasto sekä henkilökuntaehtoiset pankki-, vakuutus- ja lainapalvelut. Tarjoamme myös kattavan työterveyshuollon, laajan hoitokuluvakuutuksen sekä täysajan tapaturmavakuutuksen. Työssäjaksamiseen panostamme arjen tasapainolla ja joustavuudella sekä tarjoamalla käyttöösi lounas-, liikunta- ja kulttuuriedut sekä mahdollisuuden edulliseen lomailuun OPn lomaosakkeissa.



Olet aidosti kiinnostunut datasta ja sen hyödyntämisestä liiketoiminnan johtamisessa. Sinulla on kyky tunnistaa ja nähdä olennainen, sekä luovia sujuvasti lukuisten datalähteiden ja erilaisten dataan liittyvien toimeksiantojen parissa. Innostut liiketoiminnan kehittämisestä ja nautit siitä, että pääset tuottamaan reaaliaikaista näkymää ja havaintoja asioiden tilasta analyysin ja ohjelmoinnin keinoin.

Arvostamme erityisesti seuraavaa teknistä osaamista



Tulet työskentelemään niin tarkkojen yksityiskohtien kuin laajojen kokonaisuuksienkin parissa, mikä edellyttää sinulta kykyä hahmottaa asioiden välisiä yhteyksiä sekä ratkaisukeskeistä – toisinaan myös luovuutta vaativaa – työskentelyä. Toimit itseohjautuvasti ja vastuullisesti, ja osaat organisoida ja priorisoida työsi. Olet osallistuva tiimipelaaja ja hyödynnät rohkeasti kollegoiden asiantuntemusta ja tukea tarvittaessa. Rakennat tuloksellisesti yhteistyötä myös sidosryhmien kanssa, ja sinulla on erinomaiset vuorovaikutustaidot niin suomeksi kuin englanniksi.



Jos sinulla on mielessä kysymyksiä tehtävästä tai meillä työskentelystä, niin ota yhteyttä johtaja Seppo Turuseen (050 520 5802 tai seppo.turunen(a)pohjola.fi) 3.11.2023 klo 1300 – 1500 tai 7.11.2023 1500 – 1600 tai Lead Business Data Analyst Saku Saloon (050 4090846 tai saku.salo(a)pohjola.fi) 9.11.2023 1100 – 1400 tai 13.11.2023 1100-1300.

Jos taas vakuutimme sinut jo siitä, että tätä mahdollisuutta ei kannata jättää väliin, voit hakea tehtävään 19.11.2023 mennessä oheisen linkin kautta.

Finanssialalla luottamus ja vastuullisuus ovat toimintamme perusta, minkä vuoksi tehtävään valittavalle henkilölle tehdään tarvittavat tehtäväkohtaiset taustaselvitykset.

OP Ryhmä on yhdenvertaisuutta ja monimuotoisuutta arvostava työyhteisö. Kannustamme kaikenlaisia henkilöitä hakemaan meille töihin ja toivotamme tervetulleiksi kaikki sukupuoli-identiteetit, eri-ikäiset sekä kulttuuri- ja vähemmistöryhmät.

See more",
Business Analyst / Senior Business Analyst to Data and Analysis in KYC,"Analytical SkillsBusiness Requirements, Communication, Gatekeeper, Interpersonal Skills, Presentations, Production Planning, Qlik Sense, Stakeholder Management, and Written Communication",On-site,Full-time,https://www.linkedin.com/jobs/view/3729704472/?eBP=CwEAAAGLV27nepJvvSiURADZG-BUFMWK-2U-jZHUx5SQxa1jUAOavsbQ5Efr0nrQSW5bJOboLKh31IFeLLjW60UnXb3N_J54WmgT8KhOWI-004kfbbINK_D1WEsSCP6TFCcYDiewMzcl7Aan_KXyLGKFjNZCHrZLIUGrU3knKaUKSflz6GMBNWmJKEKw2KYNkyvIC1Z9W4QUY_6hWYph38HIANVwzTVpEfm1jYxfIVm5Khkl-jXDjEzMnP8yrvDZDmNmnaustuDa_wIfdU_lexUFWXBFFj6yUgDQ6qaLN-NoBYTUBnncFsjoLEvbuMSGRDOGqbZVxH50l24z0kiCZfdS-osxUKaNpVAj_oifTS0fzC3haIBddcmLCjlovEqx3uls2A40P7M&refId=Apsh2SCoZ5vvaG8IJSG79Q%3D%3D&trackingId=4Y%2BBUDdLG1Z8jxwApMw0Eg%3D%3D&trk=flagship3_search_srp_jobs,Nordea,https://www.linkedin.com/company/nordea/life,"Nordea · Helsinki, Uusimaa, Finland Reposted  2 weeks ago  · 47 applicants",Reposted  2 weeks ago,0,"About the job
Job ID: 16352 
 Are you a data-driven professional with a strong analytical mindset and want to contribute to the fight against financial crime? Then take a look here!
 Management Oversight in KYC (Know Your Customer) Services is looking for a Senior Business Analyst to work towards KYC Services LC&I (Large Corporates & Institutions).










See more",
Analytics Solution Owner,"Analytical Skills, Data Warehousing, Extract, Transform, Load (ETL), Microsoft Azure, and SQLMicrosoft Power BI and Project Management",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3730342817/?eBP=CwEAAAGLV27neiDKpr9h4l2pUnr56WXPntYDeqJEY16M4bVuNYfNt1uvsAp-_gyWFzlQ_9cLOwscPzbuvo7fbAUqQuUZWa2X-2jMa3PwNKmNAh_zbla4ZD4gawGu9TFEY-vpHcR6Ro2bsUMNprs81ilPNStLcGxwKFx2FnGCV468n7XcM8qO1cBWCGe7q8pLi4hJopO77Pk51t87CvN-hW3BP9UDi52kRnIG4Zk2ojHmJFcbss-NZik-l3nyyl2dlFzxuV-asfY2HC-bwnDb19UK2WCw1QL4aoEuSS9-Yj3xBK0cfYXpAZvGB74LoxnVXb73LAmm5405lSAhEK6tmdjBchKiB53duV7jYfvu1DE3lugTXH2j2Q6nn2An954Mbfm1bE0QCWvKVEwWKq6zASqxR2mXxCZPueg&refId=Apsh2SCoZ5vvaG8IJSG79Q%3D%3D&trackingId=mETJdgWyxjZLtcC6yoNzyw%3D%3D&trk=flagship3_search_srp_jobs,Framery Acoustics,https://www.linkedin.com/company/framery-oy/life,"Framery Acoustics · Tampere, Pirkanmaa, Finland  2 weeks ago  · 47 applicants",2 weeks ago,0,"About the job
Framery is constantly beating the odds in the soundproof pod industry. It all started with Framery, and the Finnish success story continues with the next generation of phone booths, Framery One, the world’s first connected acoustic pod. Our soundproof pods have helped bring about a much-needed change in the way people work around the world. Now, we are also leading the shift towards the future of work by integrating new technologies into our products and workplaces everywhere.
























See more",
