job_title,required_skills,job_type_1,job_type_2,linkedin_url,company,company_linkedin_url,location,posted_date,applicant_count,job_description,benefits
Senior Data & Analytics Consultant,"Analytics, Data Analytics, Data Mining, and Data ScienceCoaching, Communication, Data Visualization, Google Analytics, Marketing Analytics, and Web Analytics",On-site,Full-time,https://www.linkedin.com/jobs/view/3719111946/?eBP=CwEAAAGLV3AmvWR-b-XkXlnq8eDFbORoaytle--0xc8mebCt_YKKXJrKCci5wmL7BzPyQmDNnWCQhEc4LXUiT5UKrxz7MFbUCu3cSZ1FztFsboYO7y5jqOrLKQPh6GaX7CF3s6TVxKYOE_dTrBps7f6aebVwQoE9CcRYQStZouGF9VPwB_kZ1BNYwtXaNFdwXmtXDeNoJnNo0KoZrzThqWf27neO2vBKwbNU2_oo-bgbzoMfose6kl8wkBH44SJqTDknfz55ywWtTfMlh12GOLFfY2JGlml0W-b5pOlocxwB6m7oShLa3StuOYh8nHQwQ6nV6y96vUg-UmHnw0ZuMbnsMiUJU1s1PdrQCXPWbHITG7EmozaE6IrulGiN-yKrAyxvLeqy&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=pApQ5urgamCynAkIm%2FYunw%3D%3D&trk=flagship3_search_srp_jobs,dentsu,https://www.linkedin.com/company/dentsu/life,"dentsu · Helsinki, Uusimaa, Finland Reposted  1 week ago  · 80 applicants",Reposted  1 week ago,0,"About the job
Job Title:

Senior Data & Analytics Consultant

Job Description:

Are you ready to take on a pivotal role in the dynamic world of digital analytics? We are looking for an energetic data professional with experience in web analytics, digital media, and/or marketing automation domains to strengthen our team and grow our data consultancy business. Do you love puzzling out complex challenges together with bright colleagues and helping clients grow their data-driven business? We want to meet you!

You will be part of our Finnish data team, a solid group of experts and leaders in marketing/web analytics, customer experience optimization, and data science. The role is based in our Helsinki office, strong with nearly 130 professionals in marketing insight and strategy, media ops, creative and martech. We are also actively working together with other entities of dentsu and innovating the way brands are built across borders!


















Dentsu Group is a global marketing communications company headquartered in Tokyo, Japan. It is one of the largest advertising and media firms in the world. The company offers a wide range of services in advertising, marketing, communication and digital media, catering to clients across various industries.

We help clients to win, keep, and grow their best customers and achieve meaningful progress for their businesses with the best-in-class services and solutions in media, CXM, and creative. For more information, please visit www.dentsu.com.



We offer a full-time permanent position with a 6-month probationary period, and you will be based at our office in Helsinki, Finland. We look forward to receiving your application.

For any questions, please contact:

Linda Ye, Talent Acquisition Partner

Linda.ye@dentsu.com



Helsinki



Dentsu Media



Full time



Permanent
See more",
"Release Engineer, Mortgages and Housing Services","Software Development and Test AutomationBusiness Networking, Communication, IT Service Management, Release Management, Scaled Agile Framework, Software Configuration Management, Solution-oriented, and Version Control",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3732119314/?eBP=CwEAAAGLV3AmvfliciFgk680dHhSSZzlS9YvVacuXlWkPUWuwvKHgSugXQMSvyEeZzoYQyTSiu04LG3KREdP10ELri_FlnioGqtyVCx8BCRCytQk4MdrUVWN22SvQxti0I5Hr1TphKLwfB3xK3yXbVm1lzlYDtZsy3zSF6XfL8Bn_uevZiTBO1rs9EAO3FGBLdVY38xpG42I_zYoIaZoqUvAd7ut4NMVzh5zAlfNMPuu6IPTB5ZvcLYNcAR7E-LuIRpT4POreZiUnLdpdlGKIbHKoaKbU47A8zzeutWv0Rza4AvIqrz32xdUIZlohT9p63nELGPc9RgWAjNVCWIK7ijHwSaHU5QQYR4taNMX0n_73pQlw8-9woRY1Ks2U5qOXOMyMUpk&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=4KOw4n2KrHQcDWrnV7uYuQ%3D%3D&trk=flagship3_search_srp_jobs,OP Financial Group,https://www.linkedin.com/company/op-financial-group/life,"OP Financial Group · Helsinki, Uusimaa, Finland  2 weeks ago  · 13 applicants",2 weeks ago,0,"About the job
We are looking for a Release Engineer to join our Mortgages and Housing Services tribe. Our tribe ensures that our personal customers get the secured loans to fulfil their dreams of a new home, car or studies. We make sure that the systems, technical side, and automation behind every given loan works smoothly, is developed in a right way. Also, an important note in this is taking into account the responsibility side, we need to get to know our client and make sure they carry the load of the given loan.

The position is based in Helsinki but our remote work practices in Finland area are flexible.


Your future team is called “Credit decision and quality”, and we focus strongly on the ESG and responsibility side of the loan giving process. Our customers know that we are not giving loans to just anybody, but we make sure that the people can carry the load of the loan, and that we know in which the loan is used. Our team’s main focus is on recognizing the risks and pricing behind every granted credit. Without this process, we wouldn’t be able (nor would be allowed) to give any credit/loans to our customers.

As a Release Engineer, you are responsible of ensuring smooth deployment of releases, including total ownership of release content. Together with the team and other stakeholders (both onsite and offshore) you are planning and describing the content of new releases, planning and resourcing deployment, monitoring pre-production environment, following implementation, handling post-deployment defects and planning corrective actions. You are also driving the future software development and release pipeline methods. By identifying dependencies, possible problems and risks you maximize the safety of uninterrupted production. You are succeeding in your role, when all the dependencies and integrations are considered and there are no reliability concerns during the launches.

Since we are working on very meaningful topic for our customers (without our work we wouldn’t be able to give out these loans), your work as a Release Engineer will also be very meaningful. Since we are basically granting credit 24/7, the expectation is that the system and automatization must work smoothly around the clock, around the year.


We are now looking for an experienced Release Engineer, spiced up with technical knowledge as well. We are listing below what kind of experience we are looking for


You have good collaboration and networking skills, and you know how to lead change and involve stakeholders. Even under a small pressure, you can take things forward in a solution-oriented way. The actual installations are done by our partners, so it helps a lot if you have experience in vendor management. In work-related matters you communicate fluently in English. Finnish skills are an advantage, but not mandatory.


It wouldn’t be fair if we had nothing to offer you. We have a wide range of staff benefits including a personnel fund and special terms for employee banking, insurance, and loan services. We offer comprehensive occupational health care, extensive medical treatment expenses insurance and a full-time group accident insurance policy. We invest in wellbeing at work by encouraging a good work-life balance, providing flexibility in your daily life, and offering lunch, sport and cultural benefits and opportunities for affordable holidays in OP timeshares.

We also encourage and help you to further develop yourself as a technical professional. We have the so called “70-20-10” model in use, which means you will use 70% of your time for your daily tasks, 20% to develop the way you do those tasks, and the last 10% is reserved for you to learn and try new things. You will also have our OP Software Academy at your disposal in case you are interested in learning new technologies or methodologies, or why not in honing your skills in your current stack.


Great – we can’t wait to hear from you! The application period is open until 22.10.2023, so now it is your time to shine! Do you have some questions related to the role in your mind? Tiina Heikkinen (Competence Lead, p. +358452293040) is happy to answer to your questions on 11.10. at 13-14 and on 16.10. at 13-14.

In the financial sector, our business is founded on trust and accountability, which is why the successful candidate will be checked for credit history, corporate connections, security clearance and must take a drug test.

Equality and diversity are highly valued at OP Financial Group. We welcome job applications from people of all kinds, regardless of their gender identity or age, or the culture or minority group with which they identify.

See more",
Financial Crime Prevention Experts to KYC Risk Management,"Continuous Improvement, Crime Prevention, Finance, Financial Planning, KYC Verification, Level of Detail (LOD), Optimising, Risk Management, Stakeholder Management, and Strengthening",On-site,Full-time,https://www.linkedin.com/jobs/view/3733081394/?eBP=CwEAAAGLV3AmvSj7Hfcmb1azOz4hHNXcJZH9XFH3UlsmJAttB3lwkSg0haG9Li9bSCAhWO1zayQJlYWi_H0iVvUD77ri0fdJL8A7PfYyLcdmGq5oUv4a70uPO1sFv3iQn6ElKMhEx3NDTHVdD2MH7jngMXAGglLi5q-6zvGiKKqXxzLXZeQCpbavvI_Z3eCcekXAsrcTzFPIAtvMj1OwmO1ppOtOclbOvVnRkAZwZZXVHbpySf8IFKL47olLEKg5cDDFxY_IOriVTGkIrK1omGkz8AqMD8Ls74A_eiIPiyW1FSsKU8JnRIsU5ZhVnGf2fT-uCVvOSpJGAR38j_0VPx_X9peGOj-_uPxiX6OmFYXIi6ucsPGrL_OG-whabinYBR_0vQ&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=BHztMiDw9%2BcqLSP0xR%2FJoQ%3D%3D&trk=flagship3_search_srp_jobs,Nordea,https://www.linkedin.com/company/nordea/life,"Nordea · Helsinki, Uusimaa, Finland  1 week ago  · 23 applicants",1 week ago,0,"About the job
Job ID: 18753 
Would you like to apply your experience and passion towards strengthening and optimising the management of financial crime risks in Nordea? We are now looking for new Financial Crime Prevention Experts to lead and support initiatives to improve the compliance, proportionality, effectiveness and efficiency of KYC requirements and tools across Nordea.
At Nordea, we’re committed to being a partner our customers and society can count on. Compliance and integrity go hand in hand. It’s all about making sure that we’re a trusted partner to both our customers and society – the foundation for great customer experiences.




See more",
IT Architect - Helsinki,"Computer Science, English, and Software DevelopmentAgile Development, Continuous Integration and Continuous Delivery (CI/CD), Feasibility Studies, IT Consulting, IT architectures, Resiliency, and Technology Trends",Full-time,,https://www.linkedin.com/jobs/view/3324396522/?eBP=CwEAAAGLV3AmvWu5rfRRccGmTShpiD57p9jo-wdCAPlBHIhOzQ3yuHLlZKUFhe4Pc8phaJvd6obDrSClgPs1YzOSYBhUaMxoUUh8BAvIFmqXlfe54qPtciYx3Z0-vU72RCtW-MeOmSo9_Vpcbz-CBXLpUhvgwJstAY8Ej4oIMQEi3O_z84hq1H7ahcezfZ8hBd3puhlO-Yj7oU0mJBIPsLNhJifkY_4WtpsBL0VHFewsfTaCTp-PWSeT4Crge_RGVu3x6lLIhPuo5Ewz29BdHPJI-OCZX58uQIxqzdqs433xE0eM-vTtYEY5UZ3j5jrb4DM0ea-Jw7cC6ZYU0pFoxU58SG4D8_KhMe6yX1JQbVdcJ9FtoSMfuJEtG6ChCedaAZXUZ-F4JM4&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=2n44baUD9VFTY9G285zsug%3D%3D&trk=flagship3_search_srp_jobs,Boston Consulting Group (BCG),https://www.linkedin.com/company/boston-consulting-group/life,"Boston Consulting Group (BCG) · Helsinki, Uusimaa, Finland Reposted  1 week ago  · 249 applicants",Reposted  1 week ago,0,"About the job
For our Helsinki office, we are looking for IT Architects who will collaborate with colleagues from BCG Platinion and/or the Boston Consulting Group on local and international client projects! We develop superior IT strategies, concepts, and solutions actively and on site, applying our technical know-how, experience in IT projects, and analytical and conceptual skills.

Shape the world of tomorrow


You can help us make a difference if you


How you can grow with us

We guarantee constant development incentives in an open and rewarding work environment! Together with a dedicated team of talented colleagues, you get to work on new challenges every day. Individual training offers and a culture of open feedback will provide the framework needed to explore and perfect personal strengths. Our modern structures allow focusing on the essence of our work - with easy travel booking, an excellent back-office support and comprehensive Knowledge Center. With our regular office Fridays and legendary events, we nurture a strong and close team network beyond our case work.

See more",
Customer Data Manager,"Analytical Skills and Data ManagementCommunication, Data Quality, Individual Work, and Project Plans",Full-time,,https://www.linkedin.com/jobs/view/3735951307/?eBP=CwEAAAGLV3AmvkKlFHartFm1gKnngayTXsGuZe0c0oduzCrr6vD4jQvGVfZ_eCcD8_0e89slS5mI2iT0eIyIbVMqP1D0XhJ4wxAW4uSaSjNDx8T-uEPZwrDThljBcrqBo8ChPSusjDFGrdt4F_tzRlgvO22aRS7nz3526EQvgED8UNlWNyZ2d9NHYGc6ordoYoyj3EUgY0oKakkrZAsOWpYlKeuBnMNJBhCaPVqdE2umyNI8uFwmemZdcJ0XcSZicVUlgCR02_JKX9EHMPuZ7LTttSvE5aHtJLWGubHisO4o8dHXJU1Jgbo__aNo9QYfTWm84MQ74Dh9ij2n6IoeP3v76QcspaFE-gXFBgc3a3iD3Eq4PQHjutMfJcDaXWn_xAiK6ILx&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=4txebboVzGZ95CUBYWErFw%3D%3D&trk=flagship3_search_srp_jobs,Sandvik,https://www.linkedin.com/company/sandvik/life,"Sandvik · Tampere, Pirkanmaa, Finland  1 week ago  · 29 applicants",1 week ago,0,"About the job
Do you share our passion for data management, business information and systems development? Then we’d like to hear from you!

To strengthen the work related to our sales processes and sales systems within Sandvik Mining and Rock Solutions (SMR), we’re now looking to hire a Customer Data Manager – someone who can keep an overview from a detailed perspective. This position has a global and cross-functional exposure, and you get to connect with many brilliant minds all over the globe – welcome to join us!



You’re an important part of a small team working with global ownership, support and development of sales platforms within SMR. You act as Product Owner and Global Information Steward – focusing on the areas of customers, sites and equipment – driving adoption of data and processes. From this platform you also drive business insights to our global sales- and strategy leaders.

Master Data Management and our Business Information Model is on top of your agenda, and you ensure data quality from multiple aspects, such as reporting, monitoring, change requests, clean-up activities and improvements. Managing the interface between business and IT is included in your job, and you do this by mapping and translating needs into concrete requirements towards the IT delivery organization. You connect and collaborate with stakeholders across all functions and divisions to safeguard data quality, find synergies in systems and ways of working, and to maintain common definitions. When needed, you also initiate and follow up sales systems development projects, where you provide your expertise and execute activities according to project plans.

The location for this position is flexible within the eastern hemisphere – preferably somewhere in Europe or the APAC region but alternative locations can be considered.



We believe that you have a degree in a relevant field of studies – perhaps within IT or Business Technology – combined with experience and a thorough understanding of data science, information models and master data management. You’re skilled in project management and in driving change initiatives, and you comfortably interact in a global and cross-functional business. This also means that you need excellent communication skills in English.

Being structured, detailed and systematic are necessary characteristics for this job. Yet, you’re a doer with a hands-on mentality and you confidently drive results in your responsibility. You challenge us when necessary and use your great communication skills to inspire and bring people on board, and effectively collaborate across our decentralized organization. You balance individual work with being a true team player and prioritize getting the job done!



At Sandvik, we’re tech driven, innovative and entrepreneurial. We believe that success is a team effort so we value diversity and are committed to creating an inclusive culture where people can be themselves and reach their full potential. So, we invest in supporting each other, learning together and celebrating our differences. Visit our stories hub, LinkedIn or Facebook to get to know us further.



Send your application no later than October 27, 2023. Read more about Sandvik Group and apply at home.sandvik/careers (Job ID: R0060071).

As we aim for a fair recruitment process, we utilize assessment tools to safeguard objectivity. When you apply for this job, you will therefore receive an invitation via email to a personality and logic ability test. Feedback comes immediately after the test has been completed and the selection process begins after the application deadline.



For further information about this position, please contact:

Gunnar Forssell, recruiting manager, +46 (0)72 528 43 06

Union contacts – Sweden

Per Hedman, Unionen, +46 (0)26 26 50 14

Fredrik Andersson, Akademikerföreningen , +46 (0)26 26 27 18

Linda Adamsson, Ledarna, +46 (0)26 26 16 01

For more information about the recruitment process, please contact HR Services at hrservices.nordic@sandvik.com.



Andreas Dahlén

See more",
"Co-Founder, Product Engineer","Databases, Full-Stack Development, Product Management, Software Development, and User Interface DesignFront-End Development, Product Development, and React.js",On-site,Full-time,https://www.linkedin.com/jobs/view/3738808556/?eBP=CwEAAAGLV3Amvo1C441fxVvQVTi6ElUXw6Zq_c6bKkQTCZ7nZFwhbyESZ985dG3HVsuKRuDvgg0riN81XgLLjVgMpaV3eU0Bljvh6CQ8misnBL_wnxqqyBJFz9s7quGYd8Q1mil32j-mn4cco7NyGFNAo3Bu3B-Bl8YPdelJ_IQihrX587nLHyNdZ7rZ7hj3oN6RBcpD-d9Zm9TJ4yzg9nDPvfb6YWjX4BSNMEUI3U1sinZa1peumOhcUepfHaFux0tUIk85mrkLyAR5DJdso_5BaH9xLvfaxQTUHi-LRlpdUxxCWC-id2THW-Wg_rF48Kc_BHl-orGxk4JsUxzzvtMDzSksXqTG&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=ctdO8jLxwPZgsFU42ZHNpg%3D%3D&trk=flagship3_search_srp_jobs,Filebox.ai (FI),https://www.linkedin.com/company/filebox-ai-fi/life,"Filebox.ai (FI) · Helsinki, Uusimaa, Finland  3 days ago  · 24 applicants",3 days ago,0,"About the job
Company Description
Filebox.ai is pioneering the next wave of AI-driven cloud solutions. Our goal is not just to develop software but to reimagine them with AI as the foundational element. While many merely upgrade their existing systems, we choose to innovate from the ground up.

Role Description



See more",
Remote Scheduler (Freelance),"EnglishAttention to Detail, Communication, Computer Literacy, Customer Service, Data Entry, Organization Skills, Phone Manner, Reporting, and Teamwork",Remote,Contract,https://www.linkedin.com/jobs/view/3738844627/?eBP=CwEAAAGLV3AmvlSEyrLHjGrLtbwrZcMRVV7JSVotLck7TNX5VSqNLGF28TNOIRs2Ve_oBhO7XXt45pseQGgKXOpc3ykrZhKUWKwfYuGcwkegDo6x5ygRR_MjNuHzdOzbssyDiEAByKp-b30kVjYA7wel-sl5vBSpu0hnFqm8xgSpZkDw6r4JMgFBK68k3ziCak1RESLs1MW0MMye2EKWl5uPI1HkUluwINLTNuthOF8Z-5wmzuHakqo1aAMREsEygwTRvais-5bMxFrYze4EKz5Z7Su1HNwbA3XPa7IyydmFEDzwaLdY40c9i0txOQjNLASYvCsECvS7NZAsmYQU35tBmsoJkRXqaJURSGWf8Yu2l3-zQpG88v8OwJjx01dlasZ1KINr&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=C25IKzQ5sH0WRDg7s%2FrjqQ%3D%3D&trk=flagship3_search_srp_jobs,DataForce,https://www.linkedin.com/company/dataforceai/life,DataForce · Turku Metropolitan Area  3 days ago  · 15 applicants,3 days ago,0,"About the job
Work Location: remote, work from home within Finland
Work Schedule: approx. 12 hours per week
Project Duration: approx. 2.5 months
Engagement Model: Independent Contractor
Start Date: Early November 2023







See more",
"Product Manager, Foundation","Ad Serving, Ad Tech, Communication, Critical Thinking, Customer Acquisition, Mobile Advertising, Mobile Application Development, Product Requirements, Product Strategy, and Technical Requirements",Full-time,,https://www.linkedin.com/jobs/view/3735186149/?eBP=CwEAAAGLV3AmvisiVl1q0KK-SviDD2SOXJk5a-xJtmHLb2iNjeYVFxL0BSu_ih-ii_EHRE_QoKrfhfRrAKTnFIKu0SvnwlXTxwP0E88WUeTprM5OsNrK7N_d-1sl6WpkalO6jSLGI0RCzIc6Ph0aIgooTn9AwNF7g_ULNCjFdioTa-xty3N4Sg9_JS0EwNCQ19QGtugf7r7NALpzF4-9XiQA5iA7KkEw8BEmCqoyvXSHpNZ_u--rYZ9pM68_Br4Mkgvk0XRPWw7UFz62pXdgzjaI2le-uC4OkmK7TIoH_gZCEKCSZVzSpI1tMLRQo9T1gDwv-wn1mjQm5pCGR6d31Q0JaiCaoqUgvaKuHbPbZAqH2uAPiyiNO9PWsXfumL49rJGlZwdybsg&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=VOibwQk8zvjbc2ol9csJGA%3D%3D&trk=flagship3_search_srp_jobs,Unity,https://www.linkedin.com/company/unity/life,"Unity · Helsinki, Uusimaa, Finland  2 weeks ago  · 20 applicants",2 weeks ago,0,"About the job
The Opportunity

We are in search of a seasoned Technical Product Manager to join our dynamic Foundation Team. In this role, you will be instrumental in supporting and enabling our Data Science teams and Backend Engineers. You will be responsible for driving the development of foundational tools, infrastructure, and services that underpin our data and machine learning initiatives, ensuring that our teams can deliver data-driven solutions efficiently.

You will draw upon your past experience working with all aspects of product management from research to roadmapping. We value prior experience in mobile advertising, user acquisition, and advertising technology in a fast-growth company or a software startup. We are also super interested in inquisitive and passionate people above all. In addition to your solid understanding of product and Ads, you’ll use your communication skills, both in writing and in person to work closely with data scientists, engineers and most of all our other product teams across the globe! Helping bring new services to market!


































#SEN

See more",
IT Analyst (Student),"Computer Science, Databases, and EnglishClean Coding, Communication, Data Visualization, Internal Events, Microsoft Power Apps, Presentations, and Technical Support",On-site,Internship,https://www.linkedin.com/jobs/view/3736224053/?eBP=CwEAAAGLV3AmvqTi32QMxUZTow7UArgkg4KwVnKmvK_hqCv1w3-t2KcBoH-lMlWN0BaQUOTJwxowgw4QMPMdzgFOD8LQM1MVZjPCEkGDkZ8kH4fht7FMHOVwM9vU6bFcU8Sa3A9bRNSQI7U-xd3z32qReyXEC7S79nNz8G5E5Mp_6pb5xF2ifmrKLoD7uZlmaMxRWdHQmjSS3aYuIWcqty2GV3thEtgKsgndCkrCmxZPlePuyHDw3sOGS2k7zXzK3hMnf4Zex60QuTz0c6dZn1pmbPC0QxsNcgXXaLloVHkGJSFBQ0e7h95pQFqzSSFLyiGZ-poMb-Muv6Me5hiazYodftHeE1ghHghpAwBGxUYcS4FxQ3sxKtGOXUa5aNuc5pnpsQ&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=3YBd5zkmlBGYMHbv8Tfejw%3D%3D&trk=flagship3_search_srp_jobs,Nordea,https://www.linkedin.com/company/nordea/life,"Nordea · Helsinki, Uusimaa, Finland  6 days ago  · 111 applicants",6 days ago,0,"About the job
Job ID: 20138  
Would you like to kickstart your career in an international bank? Are you a self-driven, structured and curious professional interested in the interface between technology and financial services? Then you might be our new student in Nordea Technology.
 We are now looking for a responsible student with an eagerness to learn and collaborate with stakeholders across Technology.




See more",
Product Manager,"Analytical Skills, Data Analysis, Product Management, and Software DevelopmentAgile Methodologies, Product Development, Project Management, Scrum, Software as a Service (SaaS), and Teamwork",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3731393165/?eBP=CwEAAAGLV3AmvrW1NeD8ZQMDvc-nJ6ZTXBHTclU9v9c87XoSV3-4ZKONlCBo5PmgU_ct9gQsF5kpAtXLcy9tJ6MtIZaK8w22hGzRB3MfyqjLx3f0WpY2Ps9YT0b3A_GkhlEgLPmKiCqDtOBaM991iveWUTwazGxy_3Zrteqe8_VqySHj9hjMWfes2qmlTTJgNW6hroRmRKJ8K-nzcHdTCqH_A_3Bsa8kNfCBwybeqyui0EdnCOJUNcloO-fhE2FmoVjgWH8GnJnquoknQrlF_TV6NPdYNw6YawXLgwtjFzfbGOA-PPydk2nqBaxObRYBIpLJ6v-dfY4ylLHc3v-KKX61TDkr9Fdk_QHJ9YFcbtIQdXRuBOuovwNB7vYeu8-gTt53GKDrIcI&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=bgnQ94qUu0jyF111SPUoaw%3D%3D&trk=flagship3_search_srp_jobs,Visma Finland,https://www.linkedin.com/company/visma-finland/life,"Visma Finland · Uusimaa, Finland  2 weeks ago  · 84 applicants",2 weeks ago,0,"About the job
We are looking for two Product Managers to join our Severa web development teams and to help us make the right decisions when maximising the customer value of our software product.

Severa is a SaaS solution for professional services organisations. With Severa our customers can manage projects and resources as well as time tracking and invoicing processes. Severa brings all the scattered information together, clarifies operational processes and helps customers to lead their project-based businesses. Read more: https://psa.visma.com/visma-severa/

















See more",
"Portfolio Analyst, Institutional Asset Management at SEB in Helsinki","EconomicsAttention to Detail, Communication, Direct Client Interaction, Finance, Financial Data, Presentation Preparation, Presentations, and Problem Solving",Hybrid,Full-time,https://www.linkedin.com/jobs/view/3737369717/?eBP=CwEAAAGLV3Amvne0j38gV7_6gIIaNxPcZ3xmK6bEULpWDBDyvczt-I9WiHH0pA7QllwfuUY3or8cRfZmm17HVpUPwR6vfetsztIxgYQnl8cjDH745DcUMv7olhQ-AqrQCSB_e1KfibFibQ0vu91NqHQY-zX9KOxix8dvNifiTdMOln8d3MJxltHYRtcadtbxqe2Tj1JwCjNMXVePKC1vq1bjVcr3I7iWI-KEMiLZHezedf6sMJ2Q4deUg95rPluzBrcJaggdPvR023ZKedc63tSTGcComNvpZT99vmhitEx13Agl1z1LMKD2tZHVBaj--MpK9LCQJVHPOzG4s8bpo0opF5pe8kbmdguF0LBk7iCCaxQ_KvKaq7DjB9kTEWIGP_iA-llmhJ0&refId=%2B7F17CnuMLH2MxlDBS1i3w%3D%3D&trackingId=xFxB0mu8t3meE1YlpoLexg%3D%3D&trk=flagship3_search_srp_jobs,SEB,https://www.linkedin.com/company/seb/life,"SEB · Helsinki, Uusimaa, Finland  1 week ago  · 45 applicants",1 week ago,0,"About the job
We are looking for a highly motivated team player to join our Institutional Asset Management team in Helsinki as a Portfolio Analyst.

Since SEB was founded in 1856, our focus on customers and long-term relationships has been at the heart of our success. We aim to drive positive change by providing capital to help everyone reach their goals and accelerate progress towards a sustainable tomorrow. As a leading financial services group in northern Europe, we'll help you grow and empower you to take on more responsibility to create a real difference. Welcome to SEB.



As a Portfolio Analyst, you will be working with cash flow modelling for alternative asset classes, managing institutional client portfolios and developing our sustainable investing practices. Direct client interaction and collaboration with external partners will be integral to your daily work. Additionally, you will provide essential support to our institutional client executives, aiding in sales efforts, presentation preparation, client reporting and client administration.

Institutional Asset Management team delivers investment solutions for institutional investors with a significant presence across the Nordics and internationally. We place a significant emphasis on sustainable investing principles and specialize in alternative asset classes, including private equity, private debt, and infrastructure funds.

As a member of our dynamic and dedicated team, you will thrive in an environment that prioritizes teamwork. We firmly believe that these collaborative efforts not only drive our success but also enhance the overall job satisfaction. We offer you an interesting position at the heart of the financial markets within an international and supporting workspace. In this role, you'll gain insights into asset management and the decision-making processes of institutional investors. Furthermore, you'll have the privilege of networking with leading international portfolio managers and establishing valuable connections within the financial industry and the institutions we engage with.









We are 300 colleagues in Finland, working at our activity-based office in the centre of Helsinki. Our office is designed for us – to support good collaboration and wellbeing at work. We are proud of our high engagement and job satisfaction. At SEB you can combine the opportunities of an international organisation with the responsibility, flexibility and variety of tasks enabled by our relatively small and thus agile teams in Helsinki.



Welcome to our inclusive culture, where our shared values inspire and uplift our team. We celebrate diversity and strive to ensure every employee feels seen, heard, and valued.

Since we select candidates continuously, feel free to send in your application today, but no later than 30 October 2023. If you have questions about the position, please contact Tommi Rajala, Head of Institutional Asset Management at phone no +358 40 585 3072 (best available October 24 between 1 pm and 4 pm or anytime on October 26), or by e-mail tommi.rajala @seb.fi.

Tietoa SEB:sta | SEB

It is our fundamental belief that inclusion and diversity is crucial for our future success. We strive to have an inclusive, value-driven culture where employees feel valued, respected, and involved irrespective of who they are, what they believe or where they come from.
See more",
"ICT Specialist, Cyber Security","Cybersecurity and EnglishCertified Information Security Manager (CISM), Communication, Ethical Hacking, Firewalls, Information Security, Network Security, OSCP, and Vulnerability Assessment",Full-time,,https://www.linkedin.com/jobs/view/3738553539/?eBP=CwEAAAGLV3CNorVI29wDidPSViP0ymPqSr0eDWjG5meb5XLCaMXJBofJq8GF_MS3yELpVaKPVYvKz0pVdHCXdBNH5-czt_lTzgnGk4wSFtMuoDBzYxqlXCHuULOMMzIFHOB_Vwk8p9RmR43uVfnE_nzfMKo_FItC9tiRSBOdaBM1xyJdZ_DFU-JNR0ckRxalddVGygKuoXnOmcPTagKL2_SL4USZEtzIKN7ftJ5E2satpb--BLDgJWvifx1WCL7yRLGPZEDzczZOf0TLiJWQ_0FeyQEotOk-3HbAzeI4YirLlnUor8GExiDBx5SoNlvTl29ST3eQAMzoX-6JyDJfXqkCebzjfdaf7pxQcSKnljfxypumVS6uP-v3mC8eHbK3jwPjcEqh8GClAhzCKOaFuyJEitjngnbJ&refId=nMw0wVu2NcpNi668XEus%2Fg%3D%3D&trackingId=c8wykodeV9utflbLFBbVyw%3D%3D&trk=flagship3_search_srp_jobs,Qt Group,https://www.linkedin.com/company/qtgroup/life,"Qt Group · Espoo, Uusimaa, Finland Reposted  6 days ago  · 46 applicants",Reposted  6 days ago,0,"About the job
Qt Group is looking for a Cyber Security Specialist to join our team to help us protect our systems and networks from cyber threats. In this role you will be responsible for implementing and maintaining security measures, acting with vendors, responding to incidents, and providing guidance and support to Qt employees.

The possible locations for this role are either Oulu or Espoo, Finland.









This is a crucial role in ensuring the security and compliance of Qt’s cyber security. The ideal candidate has a passion for cybersecurity and is motivated to stay up-to-date with the latest technologies and practices.







Qt Group (Nasdaq Helsinki: QTCOM) is a global software company, trusted by industry leaders and over 1.5 million developers worldwide to create applications and smart devices that users love. We help our customers to increase productivity through the entire product development lifecycle - from UI design and software development to quality management and deployment.

Our customers are in more than 70 different industries in over 180 countries. Qt Group is headquartered in Espoo, Finland, and employs 700+ people globally. To learn more, visit www.qt.io/ .
See more","Benefits found in job post
Medical insurance"
